Vardas         Pavarde        Galutinis balas (vid.)
Vardas59523     Pavarde59523    3.56
Vardas59530     Pavarde59530    3.00
Vardas59534     Pavarde59534    2.60
Vardas59535     Pavarde59535    4.28
Vardas59536     Pavarde59536    3.08
Vardas59538     Pavarde59538    2.12
Vardas59539     Pavarde59539    3.92
Vardas59545     Pavarde59545    4.60
Vardas59548     Pavarde59548    2.44
Vardas59550     Pavarde59550    3.88
Vardas59555     Pavarde59555    4.64
Vardas59561     Pavarde59561    2.84
Vardas59562     Pavarde59562    4.60
Vardas59564     Pavarde59564    2.04
Vardas59566     Pavarde59566    4.60
Vardas59577     Pavarde59577    3.84
Vardas59580     Pavarde59580    3.56
Vardas59581     Pavarde59581    3.72
Vardas59583     Pavarde59583    4.32
Vardas59593     Pavarde59593    4.72
Vardas59594     Pavarde59594    4.92
Vardas59601     Pavarde59601    4.76
Vardas59603     Pavarde59603    3.28
Vardas59604     Pavarde59604    2.76
Vardas59606     Pavarde59606    4.28
Vardas59616     Pavarde59616    3.36
Vardas59619     Pavarde59619    3.20
Vardas59620     Pavarde59620    4.76
Vardas59621     Pavarde59621    4.84
Vardas59622     Pavarde59622    3.92
Vardas59628     Pavarde59628    2.28
Vardas59643     Pavarde59643    3.60
Vardas59644     Pavarde59644    4.00
Vardas59649     Pavarde59649    3.96
Vardas59650     Pavarde59650    4.40
Vardas59651     Pavarde59651    3.32
Vardas59656     Pavarde59656    3.40
Vardas59661     Pavarde59661    2.76
Vardas59663     Pavarde59663    2.96
Vardas59667     Pavarde59667    3.60
Vardas59673     Pavarde59673    3.68
Vardas59674     Pavarde59674    3.56
Vardas59675     Pavarde59675    3.28
Vardas59676     Pavarde59676    3.80
Vardas59678     Pavarde59678    4.48
Vardas59683     Pavarde59683    4.20
Vardas59684     Pavarde59684    4.76
Vardas59688     Pavarde59688    2.76
Vardas59690     Pavarde59690    3.56
Vardas59694     Pavarde59694    3.32
Vardas59697     Pavarde59697    3.12
Vardas59699     Pavarde59699    4.00
Vardas59700     Pavarde59700    4.76
Vardas59703     Pavarde59703    3.52
Vardas59704     Pavarde59704    3.84
Vardas59708     Pavarde59708    2.60
Vardas59718     Pavarde59718    4.00
Vardas59720     Pavarde59720    4.72
Vardas59723     Pavarde59723    3.76
Vardas59724     Pavarde59724    4.00
Vardas59725     Pavarde59725    3.48
Vardas59731     Pavarde59731    3.48
Vardas59732     Pavarde59732    3.72
Vardas59734     Pavarde59734    3.16
Vardas59735     Pavarde59735    4.84
Vardas59737     Pavarde59737    3.12
Vardas59741     Pavarde59741    3.28
Vardas59743     Pavarde59743    2.76
Vardas59744     Pavarde59744    3.72
Vardas59749     Pavarde59749    3.20
Vardas59750     Pavarde59750    4.60
Vardas59752     Pavarde59752    4.36
Vardas59753     Pavarde59753    3.64
Vardas59755     Pavarde59755    4.24
Vardas59757     Pavarde59757    2.60
Vardas59758     Pavarde59758    4.36
Vardas59759     Pavarde59759    2.36
Vardas59760     Pavarde59760    3.00
Vardas59766     Pavarde59766    3.60
Vardas59778     Pavarde59778    3.48
Vardas59780     Pavarde59780    3.96
Vardas59788     Pavarde59788    3.04
Vardas59790     Pavarde59790    3.84
Vardas59799     Pavarde59799    4.48
Vardas59801     Pavarde59801    2.84
Vardas59803     Pavarde59803    4.72
Vardas59806     Pavarde59806    3.12
Vardas59809     Pavarde59809    2.96
Vardas59810     Pavarde59810    3.80
Vardas59813     Pavarde59813    3.32
Vardas59820     Pavarde59820    1.80
Vardas59822     Pavarde59822    4.04
Vardas59826     Pavarde59826    4.72
Vardas59827     Pavarde59827    3.80
Vardas59829     Pavarde59829    3.56
Vardas59832     Pavarde59832    4.28
Vardas59833     Pavarde59833    4.68
Vardas59834     Pavarde59834    4.56
Vardas59835     Pavarde59835    2.04
Vardas59836     Pavarde59836    4.44
Vardas59839     Pavarde59839    4.16
Vardas59840     Pavarde59840    2.68
Vardas59841     Pavarde59841    4.12
Vardas59844     Pavarde59844    2.44
Vardas59845     Pavarde59845    4.68
Vardas59846     Pavarde59846    2.44
Vardas59847     Pavarde59847    3.60
Vardas59848     Pavarde59848    3.76
Vardas59849     Pavarde59849    4.88
Vardas59855     Pavarde59855    2.92
Vardas59856     Pavarde59856    3.12
Vardas59863     Pavarde59863    2.52
Vardas59864     Pavarde59864    2.84
Vardas59866     Pavarde59866    4.84
Vardas59867     Pavarde59867    4.24
Vardas59868     Pavarde59868    4.40
Vardas59869     Pavarde59869    3.16
Vardas59870     Pavarde59870    3.68
Vardas59873     Pavarde59873    2.28
Vardas59876     Pavarde59876    3.80
Vardas59878     Pavarde59878    3.56
Vardas59880     Pavarde59880    3.08
Vardas59882     Pavarde59882    3.92
Vardas59883     Pavarde59883    4.84
Vardas59884     Pavarde59884    4.12
Vardas59886     Pavarde59886    3.20
Vardas59888     Pavarde59888    4.64
Vardas59891     Pavarde59891    4.80
Vardas59893     Pavarde59893    3.16
Vardas59896     Pavarde59896    2.68
Vardas59897     Pavarde59897    3.56
Vardas59899     Pavarde59899    4.08
Vardas59904     Pavarde59904    2.68
Vardas59905     Pavarde59905    3.48
Vardas59907     Pavarde59907    2.52
Vardas59909     Pavarde59909    4.76
Vardas59912     Pavarde59912    4.28
Vardas59915     Pavarde59915    2.36
Vardas59917     Pavarde59917    3.56
Vardas59920     Pavarde59920    4.80
Vardas59922     Pavarde59922    3.92
Vardas59925     Pavarde59925    4.88
Vardas59926     Pavarde59926    4.12
Vardas59928     Pavarde59928    4.96
Vardas59929     Pavarde59929    2.20
Vardas59930     Pavarde59930    3.44
Vardas59937     Pavarde59937    3.52
Vardas59940     Pavarde59940    1.96
Vardas59941     Pavarde59941    4.52
Vardas59943     Pavarde59943    2.92
Vardas59946     Pavarde59946    2.84
Vardas59949     Pavarde59949    4.84
Vardas59950     Pavarde59950    1.48
Vardas59951     Pavarde59951    4.04
Vardas59954     Pavarde59954    2.68
Vardas59955     Pavarde59955    3.36
Vardas59958     Pavarde59958    3.00
Vardas59960     Pavarde59960    4.40
Vardas59962     Pavarde59962    3.60
Vardas59963     Pavarde59963    2.88
Vardas59965     Pavarde59965    3.20
Vardas59966     Pavarde59966    3.12
Vardas59968     Pavarde59968    1.92
Vardas59970     Pavarde59970    4.56
Vardas59974     Pavarde59974    4.12
Vardas59979     Pavarde59979    2.52
Vardas59981     Pavarde59981    2.12
Vardas59983     Pavarde59983    3.08
Vardas59984     Pavarde59984    3.84
Vardas59988     Pavarde59988    3.72
Vardas59991     Pavarde59991    4.36
Vardas59993     Pavarde59993    1.88
Vardas59998     Pavarde59998    2.96
Vardas60003     Pavarde60003    3.32
Vardas60008     Pavarde60008    4.24
Vardas60013     Pavarde60013    2.56
Vardas60017     Pavarde60017    4.84
Vardas60021     Pavarde60021    3.48
Vardas60026     Pavarde60026    2.80
Vardas60034     Pavarde60034    4.00
Vardas60036     Pavarde60036    3.16
Vardas60038     Pavarde60038    4.96
Vardas60040     Pavarde60040    3.80
Vardas60041     Pavarde60041    3.00
Vardas60042     Pavarde60042    4.44
Vardas60043     Pavarde60043    4.12
Vardas60045     Pavarde60045    3.92
Vardas60050     Pavarde60050    4.76
Vardas60051     Pavarde60051    4.60
Vardas60052     Pavarde60052    4.56
Vardas60053     Pavarde60053    4.72
Vardas60060     Pavarde60060    3.48
Vardas60065     Pavarde60065    4.80
Vardas60066     Pavarde60066    4.36
Vardas60067     Pavarde60067    2.64
Vardas60068     Pavarde60068    3.40
Vardas60071     Pavarde60071    3.52
Vardas60072     Pavarde60072    3.96
Vardas60075     Pavarde60075    4.44
Vardas60076     Pavarde60076    4.60
Vardas60080     Pavarde60080    1.96
Vardas60082     Pavarde60082    3.32
Vardas60085     Pavarde60085    3.44
Vardas60087     Pavarde60087    3.36
Vardas60088     Pavarde60088    4.96
Vardas60090     Pavarde60090    4.68
Vardas60093     Pavarde60093    4.44
Vardas60097     Pavarde60097    4.12
Vardas60099     Pavarde60099    3.80
Vardas60100     Pavarde60100    4.00
Vardas60101     Pavarde60101    2.84
Vardas60102     Pavarde60102    3.64
Vardas60107     Pavarde60107    2.56
Vardas60109     Pavarde60109    3.88
Vardas60111     Pavarde60111    3.80
Vardas60114     Pavarde60114    4.88
Vardas60116     Pavarde60116    3.32
Vardas60125     Pavarde60125    3.60
Vardas60126     Pavarde60126    3.16
Vardas60128     Pavarde60128    4.76
Vardas60132     Pavarde60132    4.04
Vardas60133     Pavarde60133    2.60
Vardas60136     Pavarde60136    4.84
Vardas60137     Pavarde60137    4.76
Vardas60139     Pavarde60139    3.20
Vardas60140     Pavarde60140    4.28
Vardas60141     Pavarde60141    3.36
Vardas60142     Pavarde60142    4.00
Vardas60146     Pavarde60146    3.44
Vardas60148     Pavarde60148    3.36
Vardas60150     Pavarde60150    2.64
Vardas60153     Pavarde60153    4.08
Vardas60155     Pavarde60155    2.36
Vardas60158     Pavarde60158    2.92
Vardas60159     Pavarde60159    3.28
Vardas60161     Pavarde60161    4.48
Vardas60162     Pavarde60162    3.52
Vardas60163     Pavarde60163    4.72
Vardas60165     Pavarde60165    4.08
Vardas60167     Pavarde60167    3.76
Vardas60168     Pavarde60168    3.60
Vardas60171     Pavarde60171    4.68
Vardas60172     Pavarde60172    1.96
Vardas60173     Pavarde60173    4.88
Vardas60174     Pavarde60174    2.68
Vardas60176     Pavarde60176    2.76
Vardas60183     Pavarde60183    4.48
Vardas60189     Pavarde60189    4.24
Vardas60190     Pavarde60190    4.92
Vardas60192     Pavarde60192    4.56
Vardas60195     Pavarde60195    4.60
Vardas60197     Pavarde60197    4.32
Vardas60198     Pavarde60198    3.04
Vardas60199     Pavarde60199    4.48
Vardas60206     Pavarde60206    4.88
Vardas60209     Pavarde60209    4.68
Vardas60210     Pavarde60210    4.56
Vardas60211     Pavarde60211    4.48
Vardas60213     Pavarde60213    3.00
Vardas60214     Pavarde60214    3.60
Vardas60215     Pavarde60215    3.64
Vardas60216     Pavarde60216    3.20
Vardas60220     Pavarde60220    4.60
Vardas60224     Pavarde60224    4.20
Vardas60232     Pavarde60232    4.08
Vardas60233     Pavarde60233    3.32
Vardas60235     Pavarde60235    4.44
Vardas60237     Pavarde60237    4.72
Vardas60238     Pavarde60238    3.80
Vardas60244     Pavarde60244    3.64
Vardas60246     Pavarde60246    4.52
Vardas60250     Pavarde60250    4.00
Vardas60251     Pavarde60251    3.32
Vardas60253     Pavarde60253    3.16
Vardas60256     Pavarde60256    2.36
Vardas60257     Pavarde60257    3.44
Vardas60262     Pavarde60262    4.20
Vardas60265     Pavarde60265    3.24
Vardas60266     Pavarde60266    2.68
Vardas60267     Pavarde60267    2.84
Vardas60268     Pavarde60268    4.28
Vardas60272     Pavarde60272    4.40
Vardas60273     Pavarde60273    2.80
Vardas60275     Pavarde60275    4.16
Vardas60280     Pavarde60280    3.96
Vardas60283     Pavarde60283    1.96
Vardas60285     Pavarde60285    4.76
Vardas60286     Pavarde60286    2.44
Vardas60289     Pavarde60289    4.36
Vardas60292     Pavarde60292    3.48
Vardas60296     Pavarde60296    4.04
Vardas60300     Pavarde60300    4.04
Vardas60301     Pavarde60301    3.04
Vardas60302     Pavarde60302    3.56
Vardas60306     Pavarde60306    2.84
Vardas60307     Pavarde60307    4.48
Vardas60308     Pavarde60308    3.60
Vardas60309     Pavarde60309    4.24
Vardas60312     Pavarde60312    3.52
Vardas60314     Pavarde60314    3.84
Vardas60316     Pavarde60316    3.88
Vardas60317     Pavarde60317    3.12
Vardas60319     Pavarde60319    2.92
Vardas60323     Pavarde60323    3.72
Vardas60324     Pavarde60324    2.20
Vardas60325     Pavarde60325    3.24
Vardas60327     Pavarde60327    4.52
Vardas60328     Pavarde60328    2.60
Vardas60334     Pavarde60334    4.32
Vardas60336     Pavarde60336    4.48
Vardas60338     Pavarde60338    3.60
Vardas60341     Pavarde60341    3.16
Vardas60342     Pavarde60342    4.68
Vardas60343     Pavarde60343    4.08
Vardas60344     Pavarde60344    3.36
Vardas60345     Pavarde60345    4.64
Vardas60351     Pavarde60351    4.68
Vardas60352     Pavarde60352    3.32
Vardas60353     Pavarde60353    4.76
Vardas60354     Pavarde60354    3.12
Vardas60355     Pavarde60355    2.56
Vardas60363     Pavarde60363    4.48
Vardas60364     Pavarde60364    4.08
Vardas60365     Pavarde60365    3.44
Vardas60370     Pavarde60370    4.40
Vardas60371     Pavarde60371    4.12
Vardas60372     Pavarde60372    3.24
Vardas60376     Pavarde60376    1.96
Vardas60378     Pavarde60378    3.60
Vardas60380     Pavarde60380    3.24
Vardas60389     Pavarde60389    4.80
Vardas60392     Pavarde60392    3.44
Vardas60394     Pavarde60394    2.96
Vardas60399     Pavarde60399    4.04
Vardas60400     Pavarde60400    4.88
Vardas60405     Pavarde60405    3.68
Vardas60410     Pavarde60410    4.16
Vardas60412     Pavarde60412    4.24
Vardas60413     Pavarde60413    2.84
Vardas60414     Pavarde60414    3.76
Vardas60416     Pavarde60416    3.00
Vardas60418     Pavarde60418    2.80
Vardas60421     Pavarde60421    4.12
Vardas60423     Pavarde60423    4.84
Vardas60428     Pavarde60428    3.32
Vardas60432     Pavarde60432    4.16
Vardas60433     Pavarde60433    4.36
Vardas60434     Pavarde60434    3.08
Vardas60435     Pavarde60435    3.28
Vardas60436     Pavarde60436    3.68
Vardas60440     Pavarde60440    2.72
Vardas60441     Pavarde60441    3.00
Vardas60443     Pavarde60443    3.48
Vardas60444     Pavarde60444    3.16
Vardas60447     Pavarde60447    4.64
Vardas60448     Pavarde60448    4.96
Vardas60452     Pavarde60452    4.64
Vardas60453     Pavarde60453    3.92
Vardas60459     Pavarde60459    3.64
Vardas60463     Pavarde60463    3.16
Vardas60464     Pavarde60464    4.00
Vardas60465     Pavarde60465    2.76
Vardas60470     Pavarde60470    2.12
Vardas60475     Pavarde60475    4.04
Vardas60476     Pavarde60476    3.36
Vardas60479     Pavarde60479    3.60
Vardas60483     Pavarde60483    2.92
Vardas60489     Pavarde60489    3.40
Vardas60490     Pavarde60490    4.08
Vardas60492     Pavarde60492    3.24
Vardas60496     Pavarde60496    4.96
Vardas60497     Pavarde60497    3.60
Vardas60499     Pavarde60499    3.20
Vardas60501     Pavarde60501    4.08
Vardas60502     Pavarde60502    3.60
Vardas60505     Pavarde60505    4.80
Vardas60510     Pavarde60510    3.48
Vardas60511     Pavarde60511    2.20
Vardas60513     Pavarde60513    3.08
Vardas60515     Pavarde60515    4.16
Vardas60516     Pavarde60516    3.92
Vardas60517     Pavarde60517    4.36
Vardas60521     Pavarde60521    2.68
Vardas60522     Pavarde60522    2.64
Vardas60525     Pavarde60525    3.32
Vardas60527     Pavarde60527    3.44
Vardas60530     Pavarde60530    3.68
Vardas60535     Pavarde60535    4.68
Vardas60536     Pavarde60536    4.88
Vardas60538     Pavarde60538    4.64
Vardas60543     Pavarde60543    3.20
Vardas60545     Pavarde60545    3.68
Vardas60551     Pavarde60551    4.80
Vardas60553     Pavarde60553    4.36
Vardas60554     Pavarde60554    4.80
Vardas60556     Pavarde60556    3.84
Vardas60557     Pavarde60557    4.72
Vardas60559     Pavarde60559    3.88
Vardas60560     Pavarde60560    3.68
Vardas60561     Pavarde60561    2.44
Vardas60563     Pavarde60563    2.84
Vardas60564     Pavarde60564    4.68
Vardas60565     Pavarde60565    2.44
Vardas60566     Pavarde60566    3.08
Vardas60568     Pavarde60568    2.76
Vardas60569     Pavarde60569    4.68
Vardas60571     Pavarde60571    4.28
Vardas60573     Pavarde60573    3.96
Vardas60574     Pavarde60574    3.52
Vardas60575     Pavarde60575    3.56
Vardas60576     Pavarde60576    3.40
Vardas60578     Pavarde60578    4.80
Vardas60580     Pavarde60580    4.24
Vardas60585     Pavarde60585    3.60
Vardas60587     Pavarde60587    4.56
Vardas60588     Pavarde60588    2.72
Vardas60589     Pavarde60589    3.68
Vardas60591     Pavarde60591    4.44
Vardas60592     Pavarde60592    2.48
Vardas60593     Pavarde60593    2.92
Vardas60598     Pavarde60598    4.24
Vardas60601     Pavarde60601    3.56
Vardas60605     Pavarde60605    2.64
Vardas60606     Pavarde60606    2.04
Vardas60608     Pavarde60608    3.52
Vardas60612     Pavarde60612    3.48
Vardas60613     Pavarde60613    3.84
Vardas60618     Pavarde60618    3.36
Vardas60619     Pavarde60619    4.32
Vardas60623     Pavarde60623    3.68
Vardas60624     Pavarde60624    3.32
Vardas60627     Pavarde60627    4.24
Vardas60631     Pavarde60631    3.92
Vardas60633     Pavarde60633    2.44
Vardas60635     Pavarde60635    4.52
Vardas60638     Pavarde60638    4.84
Vardas60646     Pavarde60646    4.40
Vardas60653     Pavarde60653    4.48
Vardas60655     Pavarde60655    3.84
Vardas60659     Pavarde60659    3.44
Vardas60660     Pavarde60660    3.84
Vardas60666     Pavarde60666    3.12
Vardas60671     Pavarde60671    4.68
Vardas60672     Pavarde60672    3.16
Vardas60673     Pavarde60673    3.56
Vardas60675     Pavarde60675    3.88
Vardas60676     Pavarde60676    1.88
Vardas60677     Pavarde60677    4.76
Vardas60679     Pavarde60679    2.60
Vardas60680     Pavarde60680    3.84
Vardas60681     Pavarde60681    3.84
Vardas60682     Pavarde60682    2.64
Vardas60683     Pavarde60683    3.32
Vardas60686     Pavarde60686    4.28
Vardas60691     Pavarde60691    4.76
Vardas60692     Pavarde60692    3.12
Vardas60701     Pavarde60701    3.44
Vardas60702     Pavarde60702    3.40
Vardas60703     Pavarde60703    4.88
Vardas60708     Pavarde60708    4.96
Vardas60709     Pavarde60709    2.60
Vardas60711     Pavarde60711    3.12
Vardas60712     Pavarde60712    4.72
Vardas60715     Pavarde60715    3.40
Vardas60718     Pavarde60718    2.72
Vardas60721     Pavarde60721    3.72
Vardas60722     Pavarde60722    4.56
Vardas60723     Pavarde60723    2.92
Vardas60724     Pavarde60724    2.76
Vardas60726     Pavarde60726    4.08
Vardas60727     Pavarde60727    3.16
Vardas60731     Pavarde60731    2.32
Vardas60734     Pavarde60734    2.96
Vardas60737     Pavarde60737    2.84
Vardas60738     Pavarde60738    3.20
Vardas60739     Pavarde60739    4.04
Vardas60740     Pavarde60740    2.28
Vardas60741     Pavarde60741    2.12
Vardas60742     Pavarde60742    3.64
Vardas60745     Pavarde60745    3.64
Vardas60746     Pavarde60746    3.32
Vardas60747     Pavarde60747    3.88
