Vardas         Pavarde        Galutinis balas (vid.)
Vardas6064      Pavarde6064     6.16
Vardas6065      Pavarde6065     8.24
Vardas6066      Pavarde6066     5.96
Vardas6067      Pavarde6067     7.88
Vardas6068      Pavarde6068     8.04
Vardas6070      Pavarde6070     8.60
Vardas6071      Pavarde6071     7.84
Vardas6074      Pavarde6074     5.12
Vardas6076      Pavarde6076     6.84
Vardas6078      Pavarde6078     6.48
Vardas6079      Pavarde6079     8.16
Vardas6080      Pavarde6080     6.56
Vardas6081      Pavarde6081     7.04
Vardas6084      Pavarde6084     6.96
Vardas6085      Pavarde6085     6.08
Vardas6086      Pavarde6086     6.52
Vardas6087      Pavarde6087     6.88
Vardas6089      Pavarde6089     7.44
Vardas6091      Pavarde6091     5.92
Vardas6092      Pavarde6092     8.56
Vardas6093      Pavarde6093     7.00
Vardas6094      Pavarde6094     7.88
Vardas6096      Pavarde6096     7.40
Vardas6099      Pavarde6099     5.84
Vardas6100      Pavarde6100     8.24
Vardas6103      Pavarde6103     5.04
Vardas6104      Pavarde6104     5.80
Vardas6105      Pavarde6105     6.96
Vardas6106      Pavarde6106     7.04
Vardas6107      Pavarde6107     5.32
Vardas6108      Pavarde6108     7.52
Vardas6109      Pavarde6109     5.08
Vardas6110      Pavarde6110     6.60
Vardas6111      Pavarde6111     7.00
Vardas6112      Pavarde6112     7.44
Vardas6113      Pavarde6113     5.60
Vardas6114      Pavarde6114     8.44
Vardas6115      Pavarde6115     6.08
Vardas6116      Pavarde6116     7.36
Vardas6117      Pavarde6117     7.20
Vardas6118      Pavarde6118     6.60
Vardas6119      Pavarde6119     5.04
Vardas6121      Pavarde6121     5.68
Vardas6123      Pavarde6123     5.56
Vardas6124      Pavarde6124     6.16
Vardas6125      Pavarde6125     9.60
Vardas6126      Pavarde6126     5.04
Vardas6127      Pavarde6127     6.76
Vardas6130      Pavarde6130     8.00
Vardas6131      Pavarde6131     8.52
Vardas6132      Pavarde6132     8.16
Vardas6133      Pavarde6133     7.16
Vardas6136      Pavarde6136     7.44
Vardas6137      Pavarde6137     5.00
Vardas6139      Pavarde6139     7.76
Vardas6140      Pavarde6140     6.72
Vardas6141      Pavarde6141     8.08
Vardas6142      Pavarde6142     8.08
Vardas6143      Pavarde6143     8.16
Vardas6144      Pavarde6144     5.64
Vardas6147      Pavarde6147     6.76
Vardas6148      Pavarde6148     6.24
Vardas6149      Pavarde6149     6.96
Vardas6150      Pavarde6150     6.80
Vardas6152      Pavarde6152     5.96
Vardas6154      Pavarde6154     5.60
Vardas6155      Pavarde6155     8.12
Vardas6157      Pavarde6157     7.56
Vardas6161      Pavarde6161     5.80
Vardas6162      Pavarde6162     5.60
Vardas6164      Pavarde6164     8.16
Vardas6165      Pavarde6165     5.48
Vardas6167      Pavarde6167     5.00
Vardas6168      Pavarde6168     5.20
Vardas6170      Pavarde6170     7.52
Vardas6171      Pavarde6171     7.28
Vardas6172      Pavarde6172     5.04
Vardas6173      Pavarde6173     6.44
Vardas6174      Pavarde6174     7.20
Vardas6179      Pavarde6179     6.64
Vardas6180      Pavarde6180     6.24
Vardas6182      Pavarde6182     7.04
Vardas6184      Pavarde6184     7.64
Vardas6186      Pavarde6186     6.60
Vardas6188      Pavarde6188     7.56
Vardas6189      Pavarde6189     8.24
Vardas6190      Pavarde6190     7.32
Vardas6191      Pavarde6191     6.36
Vardas6192      Pavarde6192     6.60
Vardas6193      Pavarde6193     6.16
Vardas6194      Pavarde6194     8.24
Vardas6196      Pavarde6196     6.56
Vardas6198      Pavarde6198     7.08
Vardas6199      Pavarde6199     5.16
Vardas6200      Pavarde6200     6.88
Vardas6202      Pavarde6202     5.88
Vardas6205      Pavarde6205     7.08
Vardas6206      Pavarde6206     6.84
Vardas6207      Pavarde6207     6.84
Vardas6209      Pavarde6209     5.80
Vardas6210      Pavarde6210     7.20
Vardas6212      Pavarde6212     9.28
Vardas6213      Pavarde6213     7.12
Vardas6214      Pavarde6214     5.40
Vardas6217      Pavarde6217     7.52
Vardas6218      Pavarde6218     7.96
Vardas6219      Pavarde6219     5.48
Vardas6220      Pavarde6220     6.12
Vardas6223      Pavarde6223     6.36
Vardas6225      Pavarde6225     5.84
Vardas6226      Pavarde6226     7.92
Vardas6227      Pavarde6227     7.52
Vardas6230      Pavarde6230     5.72
Vardas6231      Pavarde6231     6.68
Vardas6232      Pavarde6232     5.16
Vardas6234      Pavarde6234     5.04
Vardas6235      Pavarde6235     5.24
Vardas6237      Pavarde6237     5.04
Vardas6240      Pavarde6240     8.88
Vardas6243      Pavarde6243     5.60
Vardas6244      Pavarde6244     5.12
Vardas6246      Pavarde6246     5.60
Vardas6247      Pavarde6247     5.92
Vardas6248      Pavarde6248     6.28
Vardas6249      Pavarde6249     6.96
Vardas6253      Pavarde6253     7.32
Vardas6254      Pavarde6254     7.96
Vardas6255      Pavarde6255     7.64
Vardas6256      Pavarde6256     5.64
Vardas6261      Pavarde6261     6.88
Vardas6262      Pavarde6262     5.56
Vardas6263      Pavarde6263     5.88
Vardas6264      Pavarde6264     7.48
Vardas6268      Pavarde6268     5.32
Vardas6269      Pavarde6269     6.24
Vardas6272      Pavarde6272     6.80
Vardas6273      Pavarde6273     8.56
Vardas6275      Pavarde6275     5.68
Vardas6277      Pavarde6277     5.76
Vardas6278      Pavarde6278     7.44
Vardas6279      Pavarde6279     7.92
Vardas6280      Pavarde6280     7.72
Vardas6281      Pavarde6281     5.16
Vardas6282      Pavarde6282     8.88
Vardas6283      Pavarde6283     5.12
Vardas6284      Pavarde6284     5.60
Vardas6288      Pavarde6288     7.28
Vardas6289      Pavarde6289     7.04
Vardas6290      Pavarde6290     5.96
Vardas6291      Pavarde6291     5.28
Vardas6292      Pavarde6292     7.04
Vardas6294      Pavarde6294     5.00
Vardas6295      Pavarde6295     6.28
Vardas6296      Pavarde6296     6.00
Vardas6298      Pavarde6298     6.08
Vardas6301      Pavarde6301     6.68
Vardas6302      Pavarde6302     6.08
Vardas6303      Pavarde6303     8.04
Vardas6304      Pavarde6304     6.72
Vardas6305      Pavarde6305     8.08
Vardas6309      Pavarde6309     6.52
Vardas6310      Pavarde6310     8.88
Vardas6311      Pavarde6311     6.84
Vardas6312      Pavarde6312     7.96
Vardas6314      Pavarde6314     7.24
Vardas6315      Pavarde6315     8.20
Vardas6316      Pavarde6316     6.20
Vardas6322      Pavarde6322     5.36
Vardas6323      Pavarde6323     5.72
Vardas6324      Pavarde6324     6.84
Vardas6327      Pavarde6327     5.04
Vardas6329      Pavarde6329     7.40
Vardas6336      Pavarde6336     6.64
Vardas6339      Pavarde6339     5.64
Vardas6340      Pavarde6340     6.80
Vardas6341      Pavarde6341     5.76
Vardas6342      Pavarde6342     8.48
Vardas6343      Pavarde6343     6.56
Vardas6345      Pavarde6345     5.32
Vardas6350      Pavarde6350     5.04
Vardas6351      Pavarde6351     6.80
Vardas6352      Pavarde6352     7.48
Vardas6353      Pavarde6353     5.76
Vardas6354      Pavarde6354     6.40
Vardas6355      Pavarde6355     5.88
Vardas6357      Pavarde6357     6.60
Vardas6358      Pavarde6358     6.36
Vardas6359      Pavarde6359     5.32
Vardas6360      Pavarde6360     8.40
Vardas6361      Pavarde6361     5.80
Vardas6362      Pavarde6362     5.40
Vardas6367      Pavarde6367     6.44
Vardas6368      Pavarde6368     6.88
Vardas6371      Pavarde6371     6.44
Vardas6372      Pavarde6372     6.84
Vardas6373      Pavarde6373     5.16
Vardas6374      Pavarde6374     5.52
Vardas6375      Pavarde6375     6.76
Vardas6377      Pavarde6377     7.44
Vardas6378      Pavarde6378     6.92
Vardas6381      Pavarde6381     5.84
Vardas6382      Pavarde6382     8.40
Vardas6383      Pavarde6383     8.44
Vardas6384      Pavarde6384     8.08
Vardas6385      Pavarde6385     7.56
Vardas6387      Pavarde6387     8.00
Vardas6389      Pavarde6389     5.24
Vardas6393      Pavarde6393     6.24
Vardas6395      Pavarde6395     8.12
Vardas6397      Pavarde6397     6.52
Vardas6398      Pavarde6398     5.24
Vardas6399      Pavarde6399     5.80
Vardas6400      Pavarde6400     5.28
Vardas6402      Pavarde6402     6.00
Vardas6404      Pavarde6404     6.72
Vardas6407      Pavarde6407     6.24
Vardas6408      Pavarde6408     8.16
Vardas6410      Pavarde6410     7.64
Vardas6411      Pavarde6411     7.04
Vardas6412      Pavarde6412     6.48
Vardas6416      Pavarde6416     5.68
Vardas6418      Pavarde6418     5.12
Vardas6420      Pavarde6420     5.72
Vardas6423      Pavarde6423     6.24
Vardas6424      Pavarde6424     7.24
Vardas6426      Pavarde6426     6.60
Vardas6427      Pavarde6427     6.40
Vardas6428      Pavarde6428     6.16
Vardas6430      Pavarde6430     5.36
Vardas6432      Pavarde6432     6.40
Vardas6435      Pavarde6435     5.92
Vardas6436      Pavarde6436     6.84
Vardas6437      Pavarde6437     7.52
Vardas6439      Pavarde6439     5.60
Vardas6440      Pavarde6440     5.64
Vardas6443      Pavarde6443     7.24
Vardas6444      Pavarde6444     5.16
Vardas6445      Pavarde6445     5.84
Vardas6446      Pavarde6446     6.80
Vardas6447      Pavarde6447     7.48
Vardas6450      Pavarde6450     5.56
Vardas6451      Pavarde6451     6.60
Vardas6454      Pavarde6454     5.32
Vardas6455      Pavarde6455     6.08
Vardas6457      Pavarde6457     6.88
Vardas6458      Pavarde6458     6.92
Vardas6460      Pavarde6460     5.64
Vardas6461      Pavarde6461     6.56
Vardas6462      Pavarde6462     5.36
Vardas6465      Pavarde6465     7.84
Vardas6466      Pavarde6466     7.92
Vardas6467      Pavarde6467     7.52
Vardas6469      Pavarde6469     8.56
Vardas6470      Pavarde6470     7.24
Vardas6471      Pavarde6471     6.84
Vardas6472      Pavarde6472     5.96
Vardas6474      Pavarde6474     8.88
Vardas6475      Pavarde6475     7.40
Vardas6479      Pavarde6479     8.32
Vardas6480      Pavarde6480     8.32
Vardas6481      Pavarde6481     8.36
Vardas6483      Pavarde6483     8.24
Vardas6487      Pavarde6487     6.32
Vardas6488      Pavarde6488     5.72
Vardas6489      Pavarde6489     6.80
Vardas6490      Pavarde6490     7.88
Vardas6494      Pavarde6494     6.60
Vardas6497      Pavarde6497     5.36
Vardas6499      Pavarde6499     6.44
Vardas6500      Pavarde6500     7.04
Vardas6501      Pavarde6501     7.44
Vardas6502      Pavarde6502     6.48
Vardas6506      Pavarde6506     6.32
Vardas6507      Pavarde6507     7.40
Vardas6510      Pavarde6510     7.28
Vardas6511      Pavarde6511     6.16
Vardas6513      Pavarde6513     5.52
Vardas6514      Pavarde6514     7.96
Vardas6516      Pavarde6516     6.72
Vardas6517      Pavarde6517     8.48
Vardas6518      Pavarde6518     6.84
Vardas6521      Pavarde6521     6.32
Vardas6522      Pavarde6522     5.16
Vardas6525      Pavarde6525     5.00
Vardas6526      Pavarde6526     8.04
Vardas6532      Pavarde6532     6.88
Vardas6533      Pavarde6533     5.60
Vardas6535      Pavarde6535     8.12
Vardas6538      Pavarde6538     8.24
Vardas6541      Pavarde6541     6.80
Vardas6544      Pavarde6544     8.80
Vardas6545      Pavarde6545     8.64
Vardas6546      Pavarde6546     8.64
Vardas6548      Pavarde6548     5.80
Vardas6549      Pavarde6549     5.16
Vardas6551      Pavarde6551     8.00
Vardas6553      Pavarde6553     7.64
Vardas6555      Pavarde6555     6.40
Vardas6556      Pavarde6556     7.96
Vardas6558      Pavarde6558     5.40
Vardas6559      Pavarde6559     8.40
Vardas6561      Pavarde6561     6.36
Vardas6562      Pavarde6562     6.76
Vardas6563      Pavarde6563     5.56
Vardas6564      Pavarde6564     5.76
Vardas6565      Pavarde6565     7.08
Vardas6567      Pavarde6567     8.04
Vardas6571      Pavarde6571     6.96
Vardas6573      Pavarde6573     8.24
Vardas6576      Pavarde6576     5.88
Vardas6577      Pavarde6577     7.76
Vardas6579      Pavarde6579     7.52
Vardas6580      Pavarde6580     6.48
Vardas6581      Pavarde6581     5.16
Vardas6582      Pavarde6582     6.32
Vardas6583      Pavarde6583     5.48
Vardas6586      Pavarde6586     8.40
Vardas6587      Pavarde6587     6.56
Vardas6588      Pavarde6588     7.40
Vardas6589      Pavarde6589     7.40
Vardas6590      Pavarde6590     5.36
Vardas6591      Pavarde6591     5.00
Vardas6593      Pavarde6593     5.40
Vardas6595      Pavarde6595     5.56
Vardas6596      Pavarde6596     6.16
Vardas6597      Pavarde6597     5.60
Vardas6598      Pavarde6598     8.28
Vardas6599      Pavarde6599     8.48
Vardas6602      Pavarde6602     6.80
Vardas6605      Pavarde6605     6.00
Vardas6606      Pavarde6606     5.40
Vardas6608      Pavarde6608     5.36
Vardas6610      Pavarde6610     6.80
Vardas6613      Pavarde6613     6.20
Vardas6614      Pavarde6614     8.16
Vardas6615      Pavarde6615     6.68
Vardas6616      Pavarde6616     7.20
Vardas6617      Pavarde6617     5.64
Vardas6621      Pavarde6621     5.76
Vardas6624      Pavarde6624     7.88
Vardas6625      Pavarde6625     5.96
Vardas6630      Pavarde6630     6.68
Vardas6632      Pavarde6632     5.08
Vardas6633      Pavarde6633     5.32
Vardas6634      Pavarde6634     6.88
Vardas6635      Pavarde6635     7.48
Vardas6639      Pavarde6639     5.88
Vardas6640      Pavarde6640     6.48
Vardas6641      Pavarde6641     6.08
Vardas6642      Pavarde6642     5.64
Vardas6644      Pavarde6644     7.00
Vardas6647      Pavarde6647     6.52
Vardas6648      Pavarde6648     5.44
Vardas6650      Pavarde6650     7.88
Vardas6651      Pavarde6651     5.40
Vardas6653      Pavarde6653     5.52
Vardas6654      Pavarde6654     5.96
Vardas6655      Pavarde6655     6.84
Vardas6656      Pavarde6656     7.20
Vardas6657      Pavarde6657     5.32
Vardas6658      Pavarde6658     6.32
Vardas6662      Pavarde6662     7.80
Vardas6664      Pavarde6664     6.28
Vardas6665      Pavarde6665     5.12
Vardas6666      Pavarde6666     7.12
Vardas6670      Pavarde6670     6.08
Vardas6672      Pavarde6672     5.80
Vardas6674      Pavarde6674     8.48
Vardas6677      Pavarde6677     7.56
Vardas6679      Pavarde6679     5.04
Vardas6683      Pavarde6683     7.00
Vardas6686      Pavarde6686     5.08
Vardas6688      Pavarde6688     8.16
Vardas6689      Pavarde6689     8.48
Vardas6690      Pavarde6690     6.04
Vardas6691      Pavarde6691     5.56
Vardas6692      Pavarde6692     7.12
Vardas6693      Pavarde6693     9.20
Vardas6695      Pavarde6695     7.48
Vardas6696      Pavarde6696     5.36
Vardas6697      Pavarde6697     7.96
Vardas6699      Pavarde6699     7.92
Vardas6703      Pavarde6703     6.72
Vardas6704      Pavarde6704     6.24
Vardas6707      Pavarde6707     5.16
Vardas6708      Pavarde6708     8.44
Vardas6709      Pavarde6709     5.36
Vardas6710      Pavarde6710     7.00
Vardas6712      Pavarde6712     8.88
Vardas6713      Pavarde6713     7.76
Vardas6715      Pavarde6715     7.48
Vardas6716      Pavarde6716     6.12
Vardas6717      Pavarde6717     8.08
Vardas6718      Pavarde6718     5.08
Vardas6719      Pavarde6719     7.04
Vardas6722      Pavarde6722     5.36
Vardas6723      Pavarde6723     6.20
Vardas6724      Pavarde6724     5.16
Vardas6725      Pavarde6725     7.92
Vardas6726      Pavarde6726     8.40
Vardas6729      Pavarde6729     6.32
Vardas6731      Pavarde6731     6.88
Vardas6733      Pavarde6733     7.72
Vardas6735      Pavarde6735     7.72
Vardas6736      Pavarde6736     6.72
Vardas6737      Pavarde6737     6.20
Vardas6738      Pavarde6738     6.04
Vardas6742      Pavarde6742     6.84
Vardas6744      Pavarde6744     7.52
Vardas6746      Pavarde6746     5.44
Vardas6747      Pavarde6747     7.44
Vardas6749      Pavarde6749     7.60
Vardas6750      Pavarde6750     8.24
Vardas6751      Pavarde6751     7.04
Vardas6752      Pavarde6752     5.96
Vardas6753      Pavarde6753     6.12
Vardas6756      Pavarde6756     7.48
Vardas6757      Pavarde6757     6.52
Vardas6758      Pavarde6758     8.44
Vardas6763      Pavarde6763     8.88
Vardas6765      Pavarde6765     5.64
Vardas6768      Pavarde6768     5.68
Vardas6771      Pavarde6771     5.48
Vardas6772      Pavarde6772     8.96
Vardas6773      Pavarde6773     7.44
Vardas6774      Pavarde6774     5.56
Vardas6776      Pavarde6776     7.64
Vardas6780      Pavarde6780     6.16
Vardas6782      Pavarde6782     5.56
Vardas6783      Pavarde6783     7.04
Vardas6785      Pavarde6785     8.32
Vardas6786      Pavarde6786     5.36
Vardas6787      Pavarde6787     6.96
Vardas6790      Pavarde6790     7.00
Vardas6793      Pavarde6793     5.88
Vardas6795      Pavarde6795     7.92
Vardas6796      Pavarde6796     7.44
Vardas6798      Pavarde6798     7.76
Vardas6799      Pavarde6799     7.72
Vardas6800      Pavarde6800     7.84
Vardas6802      Pavarde6802     5.68
Vardas6804      Pavarde6804     8.64
Vardas6805      Pavarde6805     8.56
Vardas6806      Pavarde6806     6.12
Vardas6808      Pavarde6808     6.40
Vardas6809      Pavarde6809     6.92
Vardas6811      Pavarde6811     7.72
Vardas6812      Pavarde6812     7.16
Vardas6814      Pavarde6814     5.16
Vardas6815      Pavarde6815     7.96
Vardas6817      Pavarde6817     6.68
Vardas6821      Pavarde6821     6.00
Vardas6822      Pavarde6822     5.84
Vardas6823      Pavarde6823     6.76
Vardas6826      Pavarde6826     6.28
Vardas6827      Pavarde6827     7.96
Vardas6828      Pavarde6828     6.08
Vardas6832      Pavarde6832     8.12
Vardas6835      Pavarde6835     6.36
Vardas6839      Pavarde6839     5.52
Vardas6843      Pavarde6843     8.48
Vardas6846      Pavarde6846     6.04
Vardas6848      Pavarde6848     7.76
Vardas6849      Pavarde6849     8.00
Vardas6851      Pavarde6851     6.00
Vardas6855      Pavarde6855     5.76
Vardas6856      Pavarde6856     5.04
Vardas6857      Pavarde6857     8.32
Vardas6859      Pavarde6859     7.56
Vardas6860      Pavarde6860     6.92
Vardas6861      Pavarde6861     7.00
Vardas6863      Pavarde6863     8.32
Vardas6864      Pavarde6864     5.44
Vardas6865      Pavarde6865     5.52
Vardas6866      Pavarde6866     5.88
Vardas6867      Pavarde6867     7.88
Vardas6870      Pavarde6870     7.76
Vardas6873      Pavarde6873     5.80
Vardas6878      Pavarde6878     8.56
Vardas6879      Pavarde6879     7.88
Vardas6880      Pavarde6880     5.56
Vardas6882      Pavarde6882     7.52
