Vardas         Pavarde        Galutinis balas (vid.)
Vardas61402     Pavarde61402    7.24
Vardas61403     Pavarde61403    7.48
Vardas61405     Pavarde61405    7.84
Vardas61408     Pavarde61408    8.24
Vardas61410     Pavarde61410    8.00
Vardas61412     Pavarde61412    7.00
Vardas61413     Pavarde61413    5.68
Vardas61414     Pavarde61414    5.40
Vardas61415     Pavarde61415    6.36
Vardas61416     Pavarde61416    6.24
Vardas61418     Pavarde61418    5.96
Vardas61419     Pavarde61419    5.20
Vardas61420     Pavarde61420    7.92
Vardas61421     Pavarde61421    6.96
Vardas61422     Pavarde61422    6.44
Vardas61424     Pavarde61424    5.00
Vardas61425     Pavarde61425    8.16
Vardas61426     Pavarde61426    5.32
Vardas61428     Pavarde61428    5.92
Vardas61429     Pavarde61429    7.28
Vardas61430     Pavarde61430    6.40
Vardas61431     Pavarde61431    7.24
Vardas61432     Pavarde61432    6.16
Vardas61434     Pavarde61434    7.52
Vardas61435     Pavarde61435    5.60
Vardas61436     Pavarde61436    8.16
Vardas61439     Pavarde61439    6.36
Vardas61440     Pavarde61440    8.64
Vardas61441     Pavarde61441    5.56
Vardas61444     Pavarde61444    6.08
Vardas61445     Pavarde61445    5.96
Vardas61448     Pavarde61448    5.52
Vardas61451     Pavarde61451    7.08
Vardas61453     Pavarde61453    7.68
Vardas61454     Pavarde61454    7.88
Vardas61455     Pavarde61455    6.44
Vardas61457     Pavarde61457    6.00
Vardas61459     Pavarde61459    6.80
Vardas61462     Pavarde61462    7.00
Vardas61464     Pavarde61464    8.80
Vardas61465     Pavarde61465    7.00
Vardas61467     Pavarde61467    7.20
Vardas61469     Pavarde61469    6.44
Vardas61470     Pavarde61470    7.68
Vardas61471     Pavarde61471    6.52
Vardas61473     Pavarde61473    7.12
Vardas61475     Pavarde61475    7.08
Vardas61476     Pavarde61476    7.12
Vardas61478     Pavarde61478    5.12
Vardas61481     Pavarde61481    8.64
Vardas61482     Pavarde61482    5.72
Vardas61484     Pavarde61484    7.76
Vardas61485     Pavarde61485    8.16
Vardas61486     Pavarde61486    8.32
Vardas61489     Pavarde61489    6.04
Vardas61490     Pavarde61490    6.44
Vardas61491     Pavarde61491    7.88
Vardas61492     Pavarde61492    6.80
Vardas61493     Pavarde61493    5.00
Vardas61494     Pavarde61494    8.08
Vardas61498     Pavarde61498    5.56
Vardas61500     Pavarde61500    7.40
Vardas61505     Pavarde61505    6.48
Vardas61506     Pavarde61506    7.56
Vardas61507     Pavarde61507    5.96
Vardas61509     Pavarde61509    5.16
Vardas61512     Pavarde61512    5.84
Vardas61514     Pavarde61514    6.32
Vardas61515     Pavarde61515    6.68
Vardas61516     Pavarde61516    6.60
Vardas61518     Pavarde61518    7.80
Vardas61520     Pavarde61520    5.04
Vardas61523     Pavarde61523    7.72
Vardas61526     Pavarde61526    7.04
Vardas61527     Pavarde61527    6.60
Vardas61529     Pavarde61529    7.20
Vardas61533     Pavarde61533    6.52
Vardas61534     Pavarde61534    5.96
Vardas61536     Pavarde61536    5.12
Vardas61537     Pavarde61537    8.16
Vardas61538     Pavarde61538    6.36
Vardas61539     Pavarde61539    5.96
Vardas61541     Pavarde61541    6.08
Vardas61544     Pavarde61544    9.36
Vardas61547     Pavarde61547    6.04
Vardas61549     Pavarde61549    5.96
Vardas61551     Pavarde61551    5.16
Vardas61556     Pavarde61556    7.00
Vardas61558     Pavarde61558    9.12
Vardas61559     Pavarde61559    6.84
Vardas61560     Pavarde61560    5.76
Vardas61561     Pavarde61561    6.44
Vardas61564     Pavarde61564    7.32
Vardas61565     Pavarde61565    7.48
Vardas61566     Pavarde61566    8.64
Vardas61568     Pavarde61568    7.92
Vardas61570     Pavarde61570    8.00
Vardas61573     Pavarde61573    7.56
Vardas61574     Pavarde61574    5.76
Vardas61576     Pavarde61576    6.76
Vardas61577     Pavarde61577    5.68
Vardas61578     Pavarde61578    7.80
Vardas61581     Pavarde61581    8.04
Vardas61584     Pavarde61584    6.68
Vardas61585     Pavarde61585    8.96
Vardas61586     Pavarde61586    6.52
Vardas61590     Pavarde61590    7.84
Vardas61591     Pavarde61591    5.88
Vardas61592     Pavarde61592    5.20
Vardas61596     Pavarde61596    6.96
Vardas61598     Pavarde61598    5.72
Vardas61599     Pavarde61599    6.00
Vardas61600     Pavarde61600    7.36
Vardas61601     Pavarde61601    5.60
Vardas61605     Pavarde61605    5.08
Vardas61606     Pavarde61606    6.96
Vardas61607     Pavarde61607    6.68
Vardas61611     Pavarde61611    7.44
Vardas61613     Pavarde61613    5.08
Vardas61617     Pavarde61617    7.52
Vardas61619     Pavarde61619    7.76
Vardas61620     Pavarde61620    6.36
Vardas61621     Pavarde61621    7.44
Vardas61622     Pavarde61622    5.68
Vardas61625     Pavarde61625    5.08
Vardas61628     Pavarde61628    7.68
Vardas61629     Pavarde61629    6.24
Vardas61633     Pavarde61633    5.12
Vardas61636     Pavarde61636    5.32
Vardas61639     Pavarde61639    6.88
Vardas61641     Pavarde61641    8.04
Vardas61648     Pavarde61648    5.08
Vardas61651     Pavarde61651    8.52
Vardas61655     Pavarde61655    5.72
Vardas61657     Pavarde61657    8.20
Vardas61658     Pavarde61658    6.24
Vardas61660     Pavarde61660    6.96
Vardas61663     Pavarde61663    6.44
Vardas61664     Pavarde61664    8.04
Vardas61665     Pavarde61665    7.04
Vardas61666     Pavarde61666    5.84
Vardas61670     Pavarde61670    5.40
Vardas61671     Pavarde61671    7.16
Vardas61673     Pavarde61673    5.28
Vardas61674     Pavarde61674    7.20
Vardas61676     Pavarde61676    7.88
Vardas61678     Pavarde61678    8.80
Vardas61681     Pavarde61681    8.56
Vardas61682     Pavarde61682    8.36
Vardas61685     Pavarde61685    5.60
Vardas61686     Pavarde61686    5.52
Vardas61687     Pavarde61687    5.76
Vardas61688     Pavarde61688    5.52
Vardas61689     Pavarde61689    5.00
Vardas61690     Pavarde61690    8.16
Vardas61691     Pavarde61691    7.60
Vardas61692     Pavarde61692    5.80
Vardas61693     Pavarde61693    6.68
Vardas61694     Pavarde61694    6.00
Vardas61695     Pavarde61695    7.76
Vardas61696     Pavarde61696    8.36
Vardas61697     Pavarde61697    7.60
Vardas61698     Pavarde61698    6.52
Vardas61700     Pavarde61700    5.32
Vardas61701     Pavarde61701    6.92
Vardas61702     Pavarde61702    6.04
Vardas61704     Pavarde61704    7.48
Vardas61705     Pavarde61705    5.64
Vardas61706     Pavarde61706    6.96
Vardas61708     Pavarde61708    7.88
Vardas61709     Pavarde61709    5.32
Vardas61710     Pavarde61710    7.88
Vardas61711     Pavarde61711    6.24
Vardas61712     Pavarde61712    7.68
Vardas61713     Pavarde61713    5.92
Vardas61714     Pavarde61714    6.56
Vardas61715     Pavarde61715    6.60
Vardas61716     Pavarde61716    5.00
Vardas61717     Pavarde61717    8.08
Vardas61719     Pavarde61719    7.20
Vardas61720     Pavarde61720    5.32
Vardas61724     Pavarde61724    8.48
Vardas61726     Pavarde61726    7.16
Vardas61727     Pavarde61727    5.96
Vardas61728     Pavarde61728    7.76
Vardas61729     Pavarde61729    7.24
Vardas61730     Pavarde61730    8.88
Vardas61732     Pavarde61732    6.92
Vardas61734     Pavarde61734    5.52
Vardas61737     Pavarde61737    6.64
Vardas61738     Pavarde61738    5.48
Vardas61739     Pavarde61739    8.52
Vardas61740     Pavarde61740    5.72
Vardas61742     Pavarde61742    7.04
Vardas61744     Pavarde61744    6.64
Vardas61745     Pavarde61745    6.28
Vardas61747     Pavarde61747    7.72
Vardas61749     Pavarde61749    7.16
Vardas61752     Pavarde61752    6.96
Vardas61753     Pavarde61753    6.36
Vardas61755     Pavarde61755    7.36
Vardas61756     Pavarde61756    8.72
Vardas61758     Pavarde61758    8.40
Vardas61760     Pavarde61760    6.40
Vardas61761     Pavarde61761    6.52
Vardas61766     Pavarde61766    5.76
Vardas61767     Pavarde61767    7.96
Vardas61768     Pavarde61768    8.00
Vardas61771     Pavarde61771    8.88
Vardas61773     Pavarde61773    6.60
Vardas61776     Pavarde61776    6.16
Vardas61778     Pavarde61778    6.20
Vardas61779     Pavarde61779    8.72
Vardas61780     Pavarde61780    6.48
Vardas61781     Pavarde61781    6.92
Vardas61786     Pavarde61786    7.48
Vardas61792     Pavarde61792    7.44
Vardas61793     Pavarde61793    7.84
Vardas61797     Pavarde61797    6.64
Vardas61798     Pavarde61798    7.40
Vardas61801     Pavarde61801    7.28
Vardas61803     Pavarde61803    7.96
Vardas61804     Pavarde61804    6.84
Vardas61806     Pavarde61806    5.96
Vardas61809     Pavarde61809    6.20
Vardas61810     Pavarde61810    7.68
Vardas61812     Pavarde61812    7.56
Vardas61813     Pavarde61813    6.08
Vardas61814     Pavarde61814    6.80
Vardas61817     Pavarde61817    6.48
Vardas61820     Pavarde61820    6.84
Vardas61821     Pavarde61821    8.96
Vardas61823     Pavarde61823    6.56
Vardas61825     Pavarde61825    6.44
Vardas61826     Pavarde61826    6.68
Vardas61827     Pavarde61827    5.72
Vardas61829     Pavarde61829    6.72
Vardas61830     Pavarde61830    5.48
Vardas61831     Pavarde61831    5.60
Vardas61832     Pavarde61832    7.96
Vardas61833     Pavarde61833    7.72
Vardas61835     Pavarde61835    6.16
Vardas61836     Pavarde61836    6.80
Vardas61838     Pavarde61838    6.84
Vardas61840     Pavarde61840    7.92
Vardas61841     Pavarde61841    7.68
Vardas61842     Pavarde61842    6.24
Vardas61843     Pavarde61843    5.88
Vardas61844     Pavarde61844    5.36
Vardas61845     Pavarde61845    8.08
Vardas61846     Pavarde61846    6.48
Vardas61847     Pavarde61847    8.04
Vardas61848     Pavarde61848    5.36
Vardas61849     Pavarde61849    5.12
Vardas61852     Pavarde61852    8.48
Vardas61853     Pavarde61853    5.00
Vardas61856     Pavarde61856    8.48
Vardas61857     Pavarde61857    7.88
Vardas61861     Pavarde61861    6.04
Vardas61862     Pavarde61862    7.04
Vardas61863     Pavarde61863    5.00
Vardas61864     Pavarde61864    5.40
Vardas61865     Pavarde61865    8.40
Vardas61867     Pavarde61867    8.00
Vardas61868     Pavarde61868    7.60
Vardas61869     Pavarde61869    8.32
Vardas61870     Pavarde61870    6.72
Vardas61871     Pavarde61871    5.16
Vardas61873     Pavarde61873    6.08
Vardas61877     Pavarde61877    6.12
Vardas61880     Pavarde61880    7.00
Vardas61881     Pavarde61881    7.44
Vardas61882     Pavarde61882    7.88
Vardas61884     Pavarde61884    5.36
Vardas61885     Pavarde61885    6.64
Vardas61886     Pavarde61886    6.32
Vardas61887     Pavarde61887    7.80
Vardas61888     Pavarde61888    5.88
Vardas61889     Pavarde61889    5.68
Vardas61891     Pavarde61891    7.00
Vardas61892     Pavarde61892    8.48
Vardas61894     Pavarde61894    9.60
Vardas61895     Pavarde61895    5.96
Vardas61898     Pavarde61898    6.84
Vardas61899     Pavarde61899    6.40
Vardas61900     Pavarde61900    6.28
Vardas61901     Pavarde61901    5.60
Vardas61902     Pavarde61902    8.00
Vardas61904     Pavarde61904    5.28
Vardas61907     Pavarde61907    5.36
Vardas61908     Pavarde61908    6.36
Vardas61910     Pavarde61910    6.96
Vardas61912     Pavarde61912    7.96
Vardas61915     Pavarde61915    7.00
Vardas61916     Pavarde61916    7.72
Vardas61919     Pavarde61919    7.64
Vardas61920     Pavarde61920    7.32
Vardas61923     Pavarde61923    5.40
Vardas61925     Pavarde61925    8.00
Vardas61926     Pavarde61926    5.56
Vardas61930     Pavarde61930    6.04
Vardas61931     Pavarde61931    8.40
Vardas61933     Pavarde61933    6.84
Vardas61934     Pavarde61934    6.20
Vardas61935     Pavarde61935    8.72
Vardas61936     Pavarde61936    8.32
Vardas61937     Pavarde61937    8.32
Vardas61938     Pavarde61938    5.28
Vardas61939     Pavarde61939    6.80
Vardas61940     Pavarde61940    6.64
Vardas61941     Pavarde61941    5.24
Vardas61944     Pavarde61944    7.52
Vardas61946     Pavarde61946    6.12
Vardas61947     Pavarde61947    6.64
Vardas61948     Pavarde61948    6.56
Vardas61950     Pavarde61950    5.20
Vardas61951     Pavarde61951    6.28
Vardas61952     Pavarde61952    5.32
Vardas61953     Pavarde61953    8.24
Vardas61954     Pavarde61954    8.08
Vardas61958     Pavarde61958    7.44
Vardas61961     Pavarde61961    7.12
Vardas61962     Pavarde61962    6.60
Vardas61963     Pavarde61963    8.04
Vardas61964     Pavarde61964    7.48
Vardas61966     Pavarde61966    8.00
Vardas61969     Pavarde61969    8.08
Vardas61970     Pavarde61970    5.80
Vardas61971     Pavarde61971    6.00
Vardas61973     Pavarde61973    6.44
Vardas61974     Pavarde61974    6.44
Vardas61976     Pavarde61976    8.00
Vardas61979     Pavarde61979    5.88
Vardas61982     Pavarde61982    5.48
Vardas61983     Pavarde61983    7.84
Vardas61984     Pavarde61984    7.80
Vardas61985     Pavarde61985    8.16
Vardas61987     Pavarde61987    8.24
Vardas61989     Pavarde61989    5.08
Vardas61990     Pavarde61990    7.96
Vardas61991     Pavarde61991    6.64
Vardas61992     Pavarde61992    5.52
Vardas61994     Pavarde61994    5.40
Vardas61995     Pavarde61995    6.60
Vardas61996     Pavarde61996    5.96
Vardas61997     Pavarde61997    7.64
Vardas61998     Pavarde61998    7.28
Vardas61999     Pavarde61999    9.20
Vardas62002     Pavarde62002    6.76
Vardas62004     Pavarde62004    5.32
Vardas62007     Pavarde62007    6.60
Vardas62008     Pavarde62008    7.72
Vardas62010     Pavarde62010    6.60
Vardas62011     Pavarde62011    6.80
Vardas62012     Pavarde62012    7.24
Vardas62013     Pavarde62013    7.76
Vardas62018     Pavarde62018    5.28
Vardas62020     Pavarde62020    8.64
Vardas62023     Pavarde62023    7.44
Vardas62024     Pavarde62024    7.64
Vardas62025     Pavarde62025    5.16
Vardas62026     Pavarde62026    5.64
Vardas62030     Pavarde62030    8.40
Vardas62031     Pavarde62031    8.24
Vardas62032     Pavarde62032    5.84
Vardas62034     Pavarde62034    7.24
Vardas62036     Pavarde62036    5.40
Vardas62038     Pavarde62038    8.40
Vardas62039     Pavarde62039    7.84
Vardas62040     Pavarde62040    6.96
Vardas62041     Pavarde62041    6.52
Vardas62044     Pavarde62044    7.24
Vardas62045     Pavarde62045    7.60
Vardas62046     Pavarde62046    7.24
Vardas62047     Pavarde62047    5.40
Vardas62048     Pavarde62048    5.36
Vardas62049     Pavarde62049    6.04
Vardas62053     Pavarde62053    8.64
Vardas62054     Pavarde62054    5.20
Vardas62056     Pavarde62056    5.68
Vardas62059     Pavarde62059    6.88
Vardas62065     Pavarde62065    8.28
Vardas62067     Pavarde62067    8.56
Vardas62069     Pavarde62069    7.76
Vardas62071     Pavarde62071    6.60
Vardas62072     Pavarde62072    5.48
Vardas62076     Pavarde62076    6.44
Vardas62078     Pavarde62078    5.40
Vardas62080     Pavarde62080    8.20
Vardas62083     Pavarde62083    5.32
Vardas62084     Pavarde62084    6.00
Vardas62086     Pavarde62086    6.36
Vardas62088     Pavarde62088    7.68
Vardas62090     Pavarde62090    6.36
Vardas62094     Pavarde62094    7.76
Vardas62095     Pavarde62095    5.40
Vardas62097     Pavarde62097    6.40
Vardas62098     Pavarde62098    7.04
Vardas62100     Pavarde62100    7.20
Vardas62101     Pavarde62101    7.44
Vardas62103     Pavarde62103    5.08
Vardas62104     Pavarde62104    7.80
Vardas62105     Pavarde62105    7.04
Vardas62106     Pavarde62106    5.48
Vardas62107     Pavarde62107    7.80
Vardas62109     Pavarde62109    8.24
Vardas62110     Pavarde62110    7.28
Vardas62111     Pavarde62111    8.24
Vardas62114     Pavarde62114    5.84
Vardas62118     Pavarde62118    7.52
Vardas62119     Pavarde62119    7.84
Vardas62120     Pavarde62120    5.28
Vardas62121     Pavarde62121    5.44
Vardas62122     Pavarde62122    5.00
Vardas62123     Pavarde62123    6.40
Vardas62126     Pavarde62126    8.00
Vardas62127     Pavarde62127    7.16
Vardas62128     Pavarde62128    8.72
Vardas62131     Pavarde62131    7.24
Vardas62133     Pavarde62133    8.20
Vardas62134     Pavarde62134    5.72
Vardas62135     Pavarde62135    6.24
Vardas62137     Pavarde62137    6.28
Vardas62138     Pavarde62138    6.20
Vardas62140     Pavarde62140    6.04
Vardas62141     Pavarde62141    6.76
Vardas62142     Pavarde62142    5.08
Vardas62143     Pavarde62143    5.08
Vardas62144     Pavarde62144    5.08
Vardas62146     Pavarde62146    7.80
Vardas62149     Pavarde62149    8.08
Vardas62150     Pavarde62150    6.52
Vardas62152     Pavarde62152    6.80
Vardas62153     Pavarde62153    7.28
Vardas62154     Pavarde62154    8.08
Vardas62155     Pavarde62155    5.76
Vardas62156     Pavarde62156    6.84
Vardas62161     Pavarde62161    8.32
Vardas62163     Pavarde62163    5.48
Vardas62164     Pavarde62164    7.56
Vardas62166     Pavarde62166    5.16
Vardas62167     Pavarde62167    5.12
Vardas62171     Pavarde62171    7.16
Vardas62172     Pavarde62172    5.72
Vardas62177     Pavarde62177    6.92
Vardas62178     Pavarde62178    6.88
Vardas62179     Pavarde62179    5.40
Vardas62181     Pavarde62181    7.84
Vardas62184     Pavarde62184    5.80
Vardas62185     Pavarde62185    6.32
Vardas62186     Pavarde62186    7.52
Vardas62187     Pavarde62187    8.16
Vardas62189     Pavarde62189    6.80
Vardas62191     Pavarde62191    5.04
Vardas62192     Pavarde62192    6.24
Vardas62193     Pavarde62193    6.24
Vardas62194     Pavarde62194    5.72
Vardas62197     Pavarde62197    8.88
Vardas62198     Pavarde62198    8.48
Vardas62200     Pavarde62200    8.40
Vardas62201     Pavarde62201    5.96
Vardas62202     Pavarde62202    9.04
Vardas62203     Pavarde62203    5.76
Vardas62204     Pavarde62204    8.28
Vardas62205     Pavarde62205    7.00
Vardas62211     Pavarde62211    6.96
Vardas62212     Pavarde62212    7.28
Vardas62213     Pavarde62213    7.80
Vardas62214     Pavarde62214    5.96
Vardas62217     Pavarde62217    5.48
Vardas62219     Pavarde62219    6.28
Vardas62224     Pavarde62224    7.64
Vardas62226     Pavarde62226    6.08
Vardas62227     Pavarde62227    7.80
Vardas62228     Pavarde62228    6.64
Vardas62229     Pavarde62229    6.76
Vardas62230     Pavarde62230    7.20
Vardas62231     Pavarde62231    8.08
Vardas62233     Pavarde62233    6.96
Vardas62234     Pavarde62234    8.36
Vardas62235     Pavarde62235    6.48
Vardas62236     Pavarde62236    8.04
