Vardas         Pavarde        Galutinis balas (vid.)
Vardas49499    Pavarde49499    6.20
Vardas49500    Pavarde49500    6.24
Vardas49501    Pavarde49501    4.04
Vardas49502    Pavarde49502    8.52
Vardas49503    Pavarde49503    2.60
Vardas49504    Pavarde49504    6.88
Vardas49505    Pavarde49505    7.40
Vardas49506    Pavarde49506    8.88
Vardas49507    Pavarde49507    7.72
Vardas49508    Pavarde49508    6.00
Vardas49509    Pavarde49509    7.76
Vardas49510    Pavarde49510    4.24
Vardas49511    Pavarde49511    7.68
Vardas49512    Pavarde49512    4.40
Vardas49513    Pavarde49513    4.40
Vardas49514    Pavarde49514    6.16
Vardas49515    Pavarde49515    8.64
Vardas49516    Pavarde49516    7.52
Vardas49517    Pavarde49517    7.48
Vardas49518    Pavarde49518    5.12
Vardas49519    Pavarde49519    3.60
Vardas49520    Pavarde49520    2.96
Vardas49521    Pavarde49521    6.44
Vardas49522    Pavarde49522    4.56
Vardas49523    Pavarde49523    8.64
Vardas49524    Pavarde49524    7.40
Vardas49525    Pavarde49525    5.16
Vardas49526    Pavarde49526    5.28
Vardas49527    Pavarde49527    8.32
Vardas49528    Pavarde49528    2.28
Vardas49529    Pavarde49529    6.84
Vardas49530    Pavarde49530    7.36
Vardas49531    Pavarde49531    3.40
Vardas49532    Pavarde49532    7.44
Vardas49533    Pavarde49533    4.12
Vardas49534    Pavarde49534    4.68
Vardas49535    Pavarde49535    7.44
Vardas49536    Pavarde49536    2.44
Vardas49537    Pavarde49537    5.32
Vardas49538    Pavarde49538    7.80
Vardas49539    Pavarde49539    5.24
Vardas49540    Pavarde49540    6.72
Vardas49541    Pavarde49541    7.76
Vardas49542    Pavarde49542    5.16
Vardas49543    Pavarde49543    4.92
Vardas49544    Pavarde49544    2.52
Vardas49545    Pavarde49545    5.48
Vardas49546    Pavarde49546    4.20
Vardas49547    Pavarde49547    5.20
Vardas49548    Pavarde49548    8.00
Vardas49549    Pavarde49549    5.08
Vardas49550    Pavarde49550    2.76
Vardas49551    Pavarde49551    6.36
Vardas49552    Pavarde49552    5.32
Vardas49553    Pavarde49553    6.40
Vardas49554    Pavarde49554    5.48
Vardas49555    Pavarde49555    8.76
Vardas49556    Pavarde49556    7.80
Vardas49557    Pavarde49557    5.64
Vardas49558    Pavarde49558    7.80
Vardas49559    Pavarde49559    3.48
Vardas49560    Pavarde49560    4.88
Vardas49561    Pavarde49561    3.92
Vardas49562    Pavarde49562    6.28
Vardas49563    Pavarde49563    4.16
Vardas49564    Pavarde49564    4.84
Vardas49565    Pavarde49565    8.00
Vardas49566    Pavarde49566    8.20
Vardas49567    Pavarde49567    7.92
Vardas49568    Pavarde49568    3.68
Vardas49569    Pavarde49569    4.84
Vardas49570    Pavarde49570    4.32
Vardas49571    Pavarde49571    4.52
Vardas49572    Pavarde49572    4.04
Vardas49573    Pavarde49573    7.56
Vardas49574    Pavarde49574    6.20
Vardas49575    Pavarde49575    8.08
Vardas49576    Pavarde49576    5.04
Vardas49577    Pavarde49577    4.48
Vardas49578    Pavarde49578    3.36
Vardas49579    Pavarde49579    4.00
Vardas49580    Pavarde49580    2.72
Vardas49581    Pavarde49581    8.24
Vardas49582    Pavarde49582    4.72
Vardas49583    Pavarde49583    4.84
Vardas49584    Pavarde49584    5.44
Vardas49585    Pavarde49585    5.76
Vardas49586    Pavarde49586    3.32
Vardas49587    Pavarde49587    4.56
Vardas49588    Pavarde49588    7.96
Vardas49589    Pavarde49589    3.72
Vardas49590    Pavarde49590    6.28
Vardas49591    Pavarde49591    3.84
Vardas49592    Pavarde49592    3.72
Vardas49593    Pavarde49593    4.12
Vardas49594    Pavarde49594    7.00
Vardas49595    Pavarde49595    3.68
Vardas49596    Pavarde49596    5.84
Vardas49597    Pavarde49597    3.64
Vardas49598    Pavarde49598    4.04
Vardas49599    Pavarde49599    6.72
Vardas49600    Pavarde49600    5.20
Vardas49601    Pavarde49601    8.12
Vardas49602    Pavarde49602    3.72
Vardas49603    Pavarde49603    8.48
Vardas49604    Pavarde49604    4.04
Vardas49605    Pavarde49605    8.12
Vardas49606    Pavarde49606    3.60
Vardas49607    Pavarde49607    3.80
Vardas49608    Pavarde49608    8.00
Vardas49609    Pavarde49609    3.76
Vardas49610    Pavarde49610    4.76
Vardas49611    Pavarde49611    4.52
Vardas49612    Pavarde49612    6.28
Vardas49613    Pavarde49613    8.56
Vardas49614    Pavarde49614    4.04
Vardas49615    Pavarde49615    5.48
Vardas49616    Pavarde49616    5.56
Vardas49617    Pavarde49617    7.48
Vardas49618    Pavarde49618    4.24
Vardas49619    Pavarde49619    3.24
Vardas49620    Pavarde49620    8.40
Vardas49621    Pavarde49621    2.48
Vardas49622    Pavarde49622    7.52
Vardas49623    Pavarde49623    3.68
Vardas49624    Pavarde49624    8.08
Vardas49625    Pavarde49625    5.88
Vardas49626    Pavarde49626    4.00
Vardas49627    Pavarde49627    6.04
Vardas49628    Pavarde49628    8.72
Vardas49629    Pavarde49629    6.08
Vardas49630    Pavarde49630    3.04
Vardas49631    Pavarde49631    7.36
Vardas49632    Pavarde49632    7.84
Vardas49633    Pavarde49633    6.08
Vardas49634    Pavarde49634    7.96
Vardas49635    Pavarde49635    7.16
Vardas49636    Pavarde49636    6.76
Vardas49637    Pavarde49637    6.28
Vardas49638    Pavarde49638    4.48
Vardas49639    Pavarde49639    6.12
Vardas49640    Pavarde49640    5.68
Vardas49641    Pavarde49641    2.36
Vardas49642    Pavarde49642    7.28
Vardas49643    Pavarde49643    2.92
Vardas49644    Pavarde49644    1.80
Vardas49645    Pavarde49645    7.88
Vardas49646    Pavarde49646    4.20
Vardas49647    Pavarde49647    6.36
Vardas49648    Pavarde49648    6.88
Vardas49649    Pavarde49649    3.64
Vardas49650    Pavarde49650    7.08
Vardas49651    Pavarde49651    9.04
Vardas49652    Pavarde49652    7.48
Vardas49653    Pavarde49653    7.56
Vardas49654    Pavarde49654    8.64
Vardas49655    Pavarde49655    8.16
Vardas49656    Pavarde49656    3.36
Vardas49657    Pavarde49657    7.20
Vardas49658    Pavarde49658    5.08
Vardas49659    Pavarde49659    2.52
Vardas49660    Pavarde49660    2.92
Vardas49661    Pavarde49661    4.68
Vardas49662    Pavarde49662    4.24
Vardas49663    Pavarde49663    7.24
Vardas49664    Pavarde49664    2.60
Vardas49665    Pavarde49665    5.20
Vardas49666    Pavarde49666    8.32
Vardas49667    Pavarde49667    5.84
Vardas49668    Pavarde49668    5.88
Vardas49669    Pavarde49669    6.72
Vardas49670    Pavarde49670    6.24
Vardas49671    Pavarde49671    6.44
Vardas49672    Pavarde49672    4.88
Vardas49673    Pavarde49673    3.12
Vardas49674    Pavarde49674    5.88
Vardas49675    Pavarde49675    4.64
Vardas49676    Pavarde49676    3.76
Vardas49677    Pavarde49677    4.56
Vardas49678    Pavarde49678    3.64
Vardas49679    Pavarde49679    6.52
Vardas49680    Pavarde49680    6.20
Vardas49681    Pavarde49681    3.32
Vardas49682    Pavarde49682    8.08
Vardas49683    Pavarde49683    6.36
Vardas49684    Pavarde49684    2.96
Vardas49685    Pavarde49685    7.88
Vardas49686    Pavarde49686    6.60
Vardas49687    Pavarde49687    7.92
Vardas49688    Pavarde49688    8.96
Vardas49689    Pavarde49689    7.04
Vardas49690    Pavarde49690    2.60
Vardas49691    Pavarde49691    7.72
Vardas49692    Pavarde49692    4.60
Vardas49693    Pavarde49693    7.72
Vardas49694    Pavarde49694    4.28
Vardas49695    Pavarde49695    5.16
Vardas49696    Pavarde49696    4.08
Vardas49697    Pavarde49697    7.48
Vardas49698    Pavarde49698    3.88
Vardas49699    Pavarde49699    6.04
Vardas49700    Pavarde49700    4.08
Vardas49701    Pavarde49701    7.84
Vardas49702    Pavarde49702    3.36
Vardas49703    Pavarde49703    8.40
Vardas49704    Pavarde49704    3.80
Vardas49705    Pavarde49705    8.08
Vardas49706    Pavarde49706    8.48
Vardas49707    Pavarde49707    4.60
Vardas49708    Pavarde49708    6.32
Vardas49709    Pavarde49709    2.76
Vardas49710    Pavarde49710    6.96
Vardas49711    Pavarde49711    6.12
Vardas49712    Pavarde49712    7.24
Vardas49713    Pavarde49713    4.16
Vardas49714    Pavarde49714    6.72
Vardas49715    Pavarde49715    6.36
Vardas49716    Pavarde49716    4.64
Vardas49717    Pavarde49717    4.80
Vardas49718    Pavarde49718    5.36
Vardas49719    Pavarde49719    4.60
Vardas49720    Pavarde49720    3.56
Vardas49721    Pavarde49721    4.72
Vardas49722    Pavarde49722    5.88
Vardas49723    Pavarde49723    3.00
Vardas49724    Pavarde49724    5.32
Vardas49725    Pavarde49725    4.56
Vardas49726    Pavarde49726    7.96
Vardas49727    Pavarde49727    3.96
Vardas49728    Pavarde49728    4.56
Vardas49729    Pavarde49729    3.36
Vardas49730    Pavarde49730    5.40
Vardas49731    Pavarde49731    4.16
Vardas49732    Pavarde49732    2.96
Vardas49733    Pavarde49733    3.36
Vardas49734    Pavarde49734    2.68
Vardas49735    Pavarde49735    5.44
Vardas49736    Pavarde49736    3.36
Vardas49737    Pavarde49737    6.48
Vardas49738    Pavarde49738    6.64
Vardas49739    Pavarde49739    7.44
Vardas49740    Pavarde49740    6.92
Vardas49741    Pavarde49741    5.92
Vardas49742    Pavarde49742    7.56
Vardas49743    Pavarde49743    7.24
Vardas49744    Pavarde49744    7.80
Vardas49745    Pavarde49745    4.48
Vardas49746    Pavarde49746    6.36
Vardas49747    Pavarde49747    5.32
Vardas49748    Pavarde49748    3.08
Vardas49749    Pavarde49749    2.76
Vardas49750    Pavarde49750    7.92
Vardas49751    Pavarde49751    7.16
Vardas49752    Pavarde49752    7.08
Vardas49753    Pavarde49753    6.00
Vardas49754    Pavarde49754    8.72
Vardas49755    Pavarde49755    3.52
Vardas49756    Pavarde49756    6.48
Vardas49757    Pavarde49757    2.04
Vardas49758    Pavarde49758    5.80
Vardas49759    Pavarde49759    6.60
Vardas49760    Pavarde49760    3.48
Vardas49761    Pavarde49761    3.76
Vardas49762    Pavarde49762    6.80
Vardas49763    Pavarde49763    7.12
Vardas49764    Pavarde49764    6.56
Vardas49765    Pavarde49765    5.64
Vardas49766    Pavarde49766    3.08
Vardas49767    Pavarde49767    3.24
Vardas49768    Pavarde49768    4.52
Vardas49769    Pavarde49769    7.92
Vardas49770    Pavarde49770    6.28
Vardas49771    Pavarde49771    6.72
Vardas49772    Pavarde49772    5.32
Vardas49773    Pavarde49773    5.84
Vardas49774    Pavarde49774    5.68
Vardas49775    Pavarde49775    6.12
Vardas49776    Pavarde49776    6.32
Vardas49777    Pavarde49777    6.36
Vardas49778    Pavarde49778    7.04
Vardas49779    Pavarde49779    3.92
Vardas49780    Pavarde49780    4.04
Vardas49781    Pavarde49781    7.24
Vardas49782    Pavarde49782    4.32
Vardas49783    Pavarde49783    2.04
Vardas49784    Pavarde49784    2.68
Vardas49785    Pavarde49785    4.80
Vardas49786    Pavarde49786    7.00
Vardas49787    Pavarde49787    7.52
Vardas49788    Pavarde49788    6.68
Vardas49789    Pavarde49789    7.16
Vardas49790    Pavarde49790    3.24
Vardas49791    Pavarde49791    4.40
Vardas49792    Pavarde49792    4.52
Vardas49793    Pavarde49793    4.64
Vardas49794    Pavarde49794    7.20
Vardas49795    Pavarde49795    5.60
Vardas49796    Pavarde49796    5.16
Vardas49797    Pavarde49797    2.84
Vardas49798    Pavarde49798    4.88
Vardas49799    Pavarde49799    1.64
Vardas49800    Pavarde49800    4.88
Vardas49801    Pavarde49801    6.40
Vardas49802    Pavarde49802    7.64
Vardas49803    Pavarde49803    2.80
Vardas49804    Pavarde49804    4.88
Vardas49805    Pavarde49805    5.92
Vardas49806    Pavarde49806    8.24
Vardas49807    Pavarde49807    6.08
Vardas49808    Pavarde49808    7.64
Vardas49809    Pavarde49809    5.32
Vardas49810    Pavarde49810    4.56
Vardas49811    Pavarde49811    7.16
Vardas49812    Pavarde49812    3.76
Vardas49813    Pavarde49813    2.84
Vardas49814    Pavarde49814    8.64
Vardas49815    Pavarde49815    6.88
Vardas49816    Pavarde49816    3.88
Vardas49817    Pavarde49817    4.08
Vardas49818    Pavarde49818    2.84
Vardas49819    Pavarde49819    3.44
Vardas49820    Pavarde49820    4.48
Vardas49821    Pavarde49821    2.40
Vardas49822    Pavarde49822    7.32
Vardas49823    Pavarde49823    7.24
Vardas49824    Pavarde49824    7.68
Vardas49825    Pavarde49825    7.32
Vardas49826    Pavarde49826    3.48
Vardas49827    Pavarde49827    7.12
Vardas49828    Pavarde49828    6.36
Vardas49829    Pavarde49829    2.68
Vardas49830    Pavarde49830    7.84
Vardas49831    Pavarde49831    6.68
Vardas49832    Pavarde49832    3.96
Vardas49833    Pavarde49833    5.00
Vardas49834    Pavarde49834    6.80
Vardas49835    Pavarde49835    8.40
Vardas49836    Pavarde49836    7.20
Vardas49837    Pavarde49837    4.44
Vardas49838    Pavarde49838    4.44
Vardas49839    Pavarde49839    6.16
Vardas49840    Pavarde49840    6.48
Vardas49841    Pavarde49841    2.68
Vardas49842    Pavarde49842    5.60
Vardas49843    Pavarde49843    6.60
Vardas49844    Pavarde49844    6.44
Vardas49845    Pavarde49845    4.20
Vardas49846    Pavarde49846    7.80
Vardas49847    Pavarde49847    3.20
Vardas49848    Pavarde49848    2.44
Vardas49849    Pavarde49849    4.56
Vardas49850    Pavarde49850    8.48
Vardas49851    Pavarde49851    8.16
Vardas49852    Pavarde49852    3.24
Vardas49853    Pavarde49853    7.08
Vardas49854    Pavarde49854    8.32
Vardas49855    Pavarde49855    6.48
Vardas49856    Pavarde49856    7.52
Vardas49857    Pavarde49857    3.24
Vardas49858    Pavarde49858    3.00
Vardas49859    Pavarde49859    6.00
Vardas49860    Pavarde49860    5.00
Vardas49861    Pavarde49861    3.76
Vardas49862    Pavarde49862    3.64
Vardas49863    Pavarde49863    5.84
Vardas49864    Pavarde49864    2.52
Vardas49865    Pavarde49865    4.76
Vardas49866    Pavarde49866    3.04
Vardas49867    Pavarde49867    5.56
Vardas49868    Pavarde49868    5.88
Vardas49869    Pavarde49869    8.24
Vardas49870    Pavarde49870    6.32
Vardas49871    Pavarde49871    7.56
Vardas49872    Pavarde49872    7.20
Vardas49873    Pavarde49873    7.44
Vardas49874    Pavarde49874    5.28
Vardas49875    Pavarde49875    5.56
Vardas49876    Pavarde49876    6.84
Vardas49877    Pavarde49877    7.28
Vardas49878    Pavarde49878    3.08
Vardas49879    Pavarde49879    5.92
Vardas49880    Pavarde49880    4.56
Vardas49881    Pavarde49881    4.16
Vardas49882    Pavarde49882    7.76
Vardas49883    Pavarde49883    7.88
Vardas49884    Pavarde49884    7.92
Vardas49885    Pavarde49885    2.08
Vardas49886    Pavarde49886    6.44
Vardas49887    Pavarde49887    6.36
Vardas49888    Pavarde49888    5.04
Vardas49889    Pavarde49889    6.56
Vardas49890    Pavarde49890    1.80
Vardas49891    Pavarde49891    3.72
Vardas49892    Pavarde49892    5.80
Vardas49893    Pavarde49893    2.88
Vardas49894    Pavarde49894    5.12
Vardas49895    Pavarde49895    7.08
Vardas49896    Pavarde49896    3.96
Vardas49897    Pavarde49897    5.32
Vardas49898    Pavarde49898    4.36
Vardas49899    Pavarde49899    4.68
Vardas49900    Pavarde49900    5.20
Vardas49901    Pavarde49901    6.36
Vardas49902    Pavarde49902    3.16
Vardas49903    Pavarde49903    7.00
Vardas49904    Pavarde49904    4.76
Vardas49905    Pavarde49905    3.36
Vardas49906    Pavarde49906    6.32
Vardas49907    Pavarde49907    8.56
Vardas49908    Pavarde49908    6.40
Vardas49909    Pavarde49909    5.36
Vardas49910    Pavarde49910    7.96
Vardas49911    Pavarde49911    4.28
Vardas49912    Pavarde49912    4.56
Vardas49913    Pavarde49913    2.20
Vardas49914    Pavarde49914    7.24
Vardas49915    Pavarde49915    7.96
Vardas49916    Pavarde49916    7.04
Vardas49917    Pavarde49917    7.92
Vardas49918    Pavarde49918    6.84
Vardas49919    Pavarde49919    6.24
Vardas49920    Pavarde49920    3.88
Vardas49921    Pavarde49921    5.04
Vardas49922    Pavarde49922    6.80
Vardas49923    Pavarde49923    6.96
Vardas49924    Pavarde49924    5.20
Vardas49925    Pavarde49925    8.32
Vardas49926    Pavarde49926    4.56
Vardas49927    Pavarde49927    5.52
Vardas49928    Pavarde49928    5.84
Vardas49929    Pavarde49929    6.24
Vardas49930    Pavarde49930    6.44
Vardas49931    Pavarde49931    2.44
Vardas49932    Pavarde49932    6.08
Vardas49933    Pavarde49933    6.76
Vardas49934    Pavarde49934    6.28
Vardas49935    Pavarde49935    3.92
Vardas49936    Pavarde49936    6.52
Vardas49937    Pavarde49937    3.28
Vardas49938    Pavarde49938    4.36
Vardas49939    Pavarde49939    5.32
Vardas49940    Pavarde49940    8.04
Vardas49941    Pavarde49941    8.16
Vardas49942    Pavarde49942    4.52
Vardas49943    Pavarde49943    8.16
Vardas49944    Pavarde49944    7.08
Vardas49945    Pavarde49945    7.32
Vardas49946    Pavarde49946    6.72
Vardas49947    Pavarde49947    7.60
Vardas49948    Pavarde49948    3.36
Vardas49949    Pavarde49949    2.40
Vardas49950    Pavarde49950    6.28
Vardas49951    Pavarde49951    5.88
Vardas49952    Pavarde49952    6.08
Vardas49953    Pavarde49953    6.16
Vardas49954    Pavarde49954    5.96
Vardas49955    Pavarde49955    5.52
Vardas49956    Pavarde49956    7.72
Vardas49957    Pavarde49957    2.68
Vardas49958    Pavarde49958    6.28
Vardas49959    Pavarde49959    6.32
Vardas49960    Pavarde49960    4.36
Vardas49961    Pavarde49961    8.00
Vardas49962    Pavarde49962    4.48
Vardas49963    Pavarde49963    7.80
Vardas49964    Pavarde49964    5.00
Vardas49965    Pavarde49965    4.64
Vardas49966    Pavarde49966    6.64
Vardas49967    Pavarde49967    5.40
Vardas49968    Pavarde49968    3.32
Vardas49969    Pavarde49969    6.04
Vardas49970    Pavarde49970    4.12
Vardas49971    Pavarde49971    6.44
Vardas49972    Pavarde49972    5.08
Vardas49973    Pavarde49973    5.52
Vardas49974    Pavarde49974    7.88
Vardas49975    Pavarde49975    4.48
Vardas49976    Pavarde49976    3.84
Vardas49977    Pavarde49977    7.32
Vardas49978    Pavarde49978    3.88
Vardas49979    Pavarde49979    2.68
Vardas49980    Pavarde49980    5.40
Vardas49981    Pavarde49981    3.00
Vardas49982    Pavarde49982    4.56
Vardas49983    Pavarde49983    5.44
Vardas49984    Pavarde49984    7.52
Vardas49985    Pavarde49985    8.24
Vardas49986    Pavarde49986    3.64
Vardas49987    Pavarde49987    4.60
Vardas49988    Pavarde49988    6.72
Vardas49989    Pavarde49989    4.40
Vardas49990    Pavarde49990    3.96
Vardas49991    Pavarde49991    2.44
Vardas49992    Pavarde49992    2.92
Vardas49993    Pavarde49993    5.00
Vardas49994    Pavarde49994    4.00
Vardas49995    Pavarde49995    3.56
Vardas49996    Pavarde49996    5.52
Vardas49997    Pavarde49997    7.88
Vardas49998    Pavarde49998    4.48
Vardas49999    Pavarde49999    6.52
Vardas50000    Pavarde50000    7.20
Vardas50001    Pavarde50001    2.48
Vardas50002    Pavarde50002    2.60
Vardas50003    Pavarde50003    6.04
Vardas50004    Pavarde50004    4.20
Vardas50005    Pavarde50005    4.12
Vardas50006    Pavarde50006    5.96
Vardas50007    Pavarde50007    4.00
Vardas50008    Pavarde50008    3.04
Vardas50009    Pavarde50009    8.00
Vardas50010    Pavarde50010    7.84
Vardas50011    Pavarde50011    5.28
Vardas50012    Pavarde50012    7.60
Vardas50013    Pavarde50013    4.52
